,Cluster Coefficient,Gamma,Node Degree
1846,0.14444444444444443,0.8928571428571429,36
2755,0.15579710144927536,0.879116124488334,24
4197,0.04457658946615398,0.9261905778864581,212
2625,0.06664388243335612,0.9275154325938144,133
65,0.0,0.0,1
79,0.0,0.0,1
246,0.2,0.0,5
248,0.0,0.0,3
267,0.0,0.0,1
371,0.0,0.0,2
458,0.0,0.0,2
528,0.0,0.0,1
387,0.06432748538011696,0.6554247641507075,19
390,0.06666666666666667,0.3333333333333333,10
836,0.0,0.0,1
795,0.1,0.5,5
894,0.06666666666666667,0.6975403169339026,16
975,0.1,0.5,5
976,0.0,0.0,1
950,0.16666666666666666,0.5,4
1030,1.0,0.5,2
1112,0.0,0.0,3
1136,0.0,0.0,1
1137,0.0,0.0,1
923,0.06060606060606061,0.7765201354195056,34
1090,0.16666666666666666,0.5,4
1294,0.0,0.0,1
1295,0.19047619047619047,0.43217838846954226,7
1299,0.6666666666666666,0.6951941016011038,3
380,0.3333333333333333,0.6951941016011038,4
1305,0.0,0.0,1
1314,0.0,0.0,1
95,0.14285714285714285,0.6666666666666666,7
1337,1.0,0.5,2
1328,0.1,0.5,5
1361,0.0,0.0,1
1362,0.3333333333333333,0.5,3
1382,0.0,0.0,1
1393,0.0,0.0,4
1405,0.0,0.0,1
1406,0.16666666666666666,0.5,4
1414,0.0,0.0,1
1426,0.0,0.0,3
1432,0.0,0.0,2
1434,0.0,0.0,1
1338,0.0,0.0,3
1440,0.0,0.0,1
1441,1.0,0.5,2
1356,0.0,0.0,2
1445,0.0,0.0,1
1439,0.2,0.6951941016011038,5
1417,0.16666666666666666,0.5,4
1446,1.0,0.5,2
1450,0.0,0.0,1
1451,0.17857142857142858,0.7938476324197765,8
1452,0.0,0.0,1
1459,0.0,0.0,1
1460,0.0,0.0,1
1474,0.0,0.0,1
1463,0.5,1.0,4
1478,0.22333333333333333,0.9186851303336003,25
1482,0.5,0.9526171589037318,5
1483,0.0,0.0,1
1484,0.0,0.0,1
1486,0.4,0.6482675827043134,5
1288,1.0,0.5,2
1437,0.2222222222222222,0.8,10
1497,0.0,0.0,1
1498,0.0,0.0,1
1505,0.0,0.0,1
1506,0.0,0.0,2
1469,0.6666666666666666,0.8643567769390845,4
1517,0.25,0.8226151056016845,8
1523,0.0,0.0,1
1534,0.0,0.0,1
1539,0.3006535947712418,0.9280140293559596,18
1540,0.0,0.0,1
1547,0.0,0.0,1
1548,0.1437908496732026,0.8141569374646922,18
1544,0.2,0.0,5
1552,0.0,0.0,1
1558,0.0,0.0,1
1560,0.0,0.0,1
1561,0.0,0.0,1
1581,0.0,0.0,1
873,0.0,0.0,2
1594,0.0,0.0,1
1601,0.0,0.0,1
1605,0.5,0.7938476324197765,5
1492,1.0,1.0,3
1613,0.0,0.0,1
1597,0.0,0.0,2
1515,0.0,0.0,2
1348,0.13333333333333333,0.8930369622923141,36
1627,0.0,0.0,1
1625,0.0,0.0,2
1640,0.0,0.0,1
1644,0.3333333333333333,0.5,3
1651,0.6666666666666666,0.6951941016011038,3
1654,0.8333333333333334,0.9526171589037318,4
1655,0.6,0.875,5
1672,0.5,0.6666666666666666,4
1657,0.2777777777777778,0.8666666666666667,9
1649,0.0,0.0,1
1678,0.0,0.0,1
1691,0.0,0.0,1
1694,0.0,0.0,1
1699,0.0,0.0,1
1709,0.0,0.0,1
1721,0.0,0.0,2
1724,0.0,0.0,2
1732,0.0,0.0,1
1733,0.10606060606060606,0.6169613292012633,12
1734,0.0,0.0,1
1741,1.0,0.5,2
1755,0.16666666666666666,0.5,4
1784,0.0,0.0,3
1786,0.0,0.0,2
1765,0.20833333333333334,0.8488308515906836,16
1796,0.0,0.0,1
1797,0.0,0.0,3
1795,0.0,0.0,1
1800,0.13333333333333333,0.0,6
1806,0.25,0.7197882174014739,8
1095,0.25,0.6169613292012633,8
1812,0.0,0.0,1
1808,0.3333333333333333,0.5,3
1823,1.0,0.5,2
1834,0.6666666666666666,0.6951941016011038,3
1836,0.0,0.0,1
1838,0.3333333333333333,0.6951941016011038,4
1857,0.0,0.0,2
1869,0.0,0.0,1
1879,0.3,0.6666666666666666,5
1894,0.23809523809523808,0.4763085794518659,7
1884,0.0,0.0,2
1897,0.0,0.0,1
1900,0.3333333333333333,0.5,3
1907,0.6666666666666666,0.6951941016011038,3
1926,0.0,0.0,1
1918,0.6666666666666666,0.8643567769390845,4
1928,0.0,0.0,1
1933,0.16666666666666666,0.625,9
1951,0.2857142857142857,0.75,7
1957,0.3,0.6666666666666666,5
1958,1.0,0.5,2
1959,1.0,0.5,2
1960,1.0,0.5,2
1964,0.2087912087912088,0.7983307463162735,14
1898,0.0,0.0,2
1653,0.3111111111111111,0.8564373423365099,10
1977,0.3333333333333333,0.6951941016011038,4
1912,0.11428571428571428,0.7536780390389635,15
1970,0.0,0.0,2
1978,0.16666666666666666,0.5,4
1983,0.0,0.0,1
1814,0.6666666666666666,0.6951941016011038,3
1981,0.23809523809523808,0.6350781059358213,7
1993,0.16666666666666666,0.5,4
2005,0.0,0.0,1
1973,0.5333333333333333,0.8719253961673783,6
2004,0.1111111111111111,0.7938476324197765,10
2025,0.0,0.0,1
2029,0.0,0.0,1
2039,0.0,0.0,1
2065,0.6666666666666666,0.6951941016011038,3
2070,0.11538461538461539,0.6047778297960769,13
2074,0.0,0.0,1
2087,0.14285714285714285,0.3333333333333333,7
2089,0.09523809523809523,0.6951941016011038,7
2109,0.0,0.0,1
2052,0.6666666666666666,0.6951941016011038,3
2129,1.0,0.5,2
2117,1.0,0.5,2
2170,0.0,0.0,1
2121,0.0,0.0,4
2172,0.0,0.0,1
2177,0.0,0.0,1
2190,0.0,0.0,1
2191,0.0,0.0,1
2215,0.0,0.0,1
1720,1.0,1.0,3
2247,0.0,0.0,1
2248,0.0,0.0,1
2264,0.0,0.0,1
2302,0.0,0.0,1
2314,0.0,0.0,1
2299,0.12727272727272726,0.6169613292012633,11
1562,0.12298387096774194,0.8692240799590032,32
2334,0.3333333333333333,0.5,3
2340,0.0,0.0,1
2359,0.4,0.8643567769390845,5
2110,0.13060109289617486,0.9305774469820801,61
2390,0.0,0.0,2
2393,1.0,0.5,2
2315,0.15441176470588236,0.8285714285714286,17
2398,0.08791208791208792,0.6103477773171648,14
2356,0.0,0.0,2
2408,0.5,0.6666666666666666,4
2428,1.0,0.5,2
2432,0.0,0.0,1
2433,1.0,0.5,2
2446,0.0,0.0,2
2449,0.3333333333333333,0.7938476324197765,6
2450,0.0,0.0,1
2464,0.07142857142857142,0.6951941016011038,8
2463,0.0,0.0,2
2453,1.0,0.5,2
2481,0.0,0.0,1
2482,0.0,0.0,1
2483,1.0,0.5,2
2495,0.16666666666666666,0.5,4
2496,0.3111111111111111,0.8564373423365099,10
2506,0.0,0.0,1
2509,0.0,0.0,1
2521,0.3333333333333333,0.6951941016011038,4
2527,0.0,0.0,1
2513,0.0,0.0,2
2528,0.0,0.0,1
2531,0.6666666666666666,0.6951941016011038,3
2304,0.2,0.6803750585205864,10
2547,0.0,0.0,1
2551,0.0,0.0,1
2558,0.3888888888888889,0.9015129919331684,9
2577,0.0,0.0,1
2579,0.0,0.0,1
2594,0.42857142857142855,0.8315695159696057,7
2595,0.0,0.0,1
2596,0.0,0.0,1
2530,0.0,0.0,1
1645,0.0,0.0,3
2613,0.0,0.0,1
2614,0.1,0.5,5
2616,0.0,0.0,1
2538,0.0873015873015873,0.7670771906046859,28
2646,0.6666666666666666,0.8643567769390845,4
2653,0.0,0.0,1
2655,0.0,0.0,2
2663,0.0,0.0,2
2118,0.03333333333333333,0.5333333333333333,25
2687,0.0,0.0,1
1781,0.0,0.0,1
2587,0.0,0.0,2
2715,0.0,0.0,1
2726,0.2857142857142857,0.7847328565506405,8
2723,0.3333333333333333,0.5,3
2600,0.07805399625768511,0.911807255933064,87
2769,0.0,0.0,2
2312,0.3,0.6666666666666666,5
2773,0.0,0.0,1
2647,0.05704365079365079,0.8585052312473457,64
2775,0.11067193675889328,0.8125,23
2786,0.0,0.0,1
2789,0.3,1.0,5
2791,0.0,0.0,1
2797,0.0,0.0,1
2780,0.21052631578947367,0.9047619047619048,19
2803,0.4,0.875,6
2654,0.26666666666666666,0.6482675827043134,6
2609,0.6666666666666666,0.6951941016011038,3
2819,0.26666666666666666,0.8643567769390845,6
2820,0.0,0.0,1
2818,0.0,0.0,2
2448,1.0,0.5,2
2785,0.0,0.0,1
2379,0.0,0.0,2
2829,0.3333333333333333,0.0,4
2834,0.0,0.0,1
2844,0.0,0.0,2
2872,0.0,0.0,2
2909,0.0,0.0,2
2927,0.0,0.0,1
2928,0.3333333333333333,0.7938476324197765,6
2947,0.0,0.0,1
2971,0.0,0.0,2
2972,0.0,0.0,1
2899,0.0,0.0,1
2976,1.0,0.5,2
2982,0.0,0.0,2
2983,0.0,0.0,1
2985,0.0,0.0,1
2986,0.0,0.0,1
2989,0.0,0.0,1
2772,0.3333333333333333,0.5,3
2990,0.0,0.0,1
2725,0.12557077625570776,0.9371972603093515,73
2980,0.0,0.0,2
3008,1.0,0.5,2
3006,0.15833333333333333,0.7663975164636226,16
3021,0.0,0.0,2
2183,0.0,0.0,1
2563,0.6666666666666666,0.6951941016011038,3
3028,0.0,0.0,1
415,0.07368421052631578,0.7212103935465347,20
3037,0.6,0.9071667446941153,6
3041,0.0,0.0,2
3051,0.0,0.0,1
3053,0.0,0.0,1
1462,1.0,1.0,3
3064,0.0,0.0,1
3067,1.0,0.5,2
2963,0.4,0.9227111957933178,11
2777,0.14619883040935672,0.8252522168242757,19
3095,0.0,0.0,1
3105,0.2909090909090909,0.813288620064381,11
3106,0.5,0.6666666666666666,4
3110,0.3333333333333333,0.5,3
3117,0.0,0.0,1
3118,0.0,0.0,1
3124,0.0,0.0,1
3128,0.0,0.0,1
2476,0.3,0.6666666666666666,5
3107,0.24216524216524216,0.9331934978712249,27
3137,0.0,0.0,2
3155,0.3333333333333333,0.5,3
3113,0.33088235294117646,0.925,17
3156,0.0,0.0,1
3176,0.0,0.0,1
3175,0.0,0.0,2
3163,0.0,0.0,2
3177,0.0,0.0,1
3178,0.0,0.0,2
3179,0.0,0.0,1
2710,0.16993464052287582,0.8583383898466224,18
3199,0.0,0.0,2
3200,0.0,0.0,1
2526,0.0,0.0,1
3211,0.3333333333333333,0.5,3
3212,0.0,0.0,1
3213,0.0,0.0,1
3214,0.4,0.6482675827043134,5
3227,0.0,0.0,2
3228,0.0,0.0,1
3266,0.0,0.0,1
3269,0.0,0.0,3
3283,0.3333333333333333,0.5,3
3284,0.0,0.0,1
3270,0.07142857142857142,0.6951941016011038,8
3274,0.3333333333333333,0.5,3
436,0.01282051282051282,0.5,13
3304,0.0,0.0,2
3305,0.0,0.0,1
3324,0.0,0.0,1
3325,0.0,0.0,1
3209,0.16666666666666666,0.5,4
3334,0.0,0.0,1
3362,0.0,0.0,1
3363,0.0,0.0,4
3364,0.0,0.0,1
3296,0.16666666666666666,0.5,4
3393,0.0,0.0,1
3385,0.16666666666666666,0.5,4
3407,0.0,0.0,1
3413,0.21428571428571427,0.625,8
2767,0.3333333333333333,0.8613463303302439,9
3412,0.3333333333333333,0.5,3
3424,0.0,0.0,1
3426,0.0,0.0,1
3316,0.21818181818181817,0.8075121846846036,11
3435,0.3333333333333333,0.5,3
3170,0.0,0.0,1
3446,0.0,0.0,1
3447,0.0,0.0,1
2333,0.24175824175824176,0.868434066629005,14
3448,0.3333333333333333,0.5,3
3457,0.0,0.0,1
3458,0.0,0.0,2
3480,0.0,0.0,1
3486,0.0,0.0,3
3494,0.0,0.0,2
3489,0.26666666666666666,0.6482675827043134,6
3328,0.0,0.0,3
3507,0.0,0.0,1
3508,0.0,0.0,2
3514,0.0,0.0,2
3526,0.3333333333333333,0.6951941016011038,4
3506,0.0,0.0,5
3515,0.5,1.0,4
3532,0.0,0.0,1
3533,0.2,0.6666666666666666,6
3536,0.0,0.0,1
3300,0.0,0.0,3
3208,0.21818181818181817,0.7536780390389635,11
3587,0.0,0.0,1
3594,0.0,0.0,1
3606,0.0,0.0,1
3614,0.0,0.0,1
3615,0.3333333333333333,0.5,3
3616,0.0,0.0,1
3617,0.0,0.0,1
3618,0.0,0.0,2
3588,0.0,0.0,2
3631,0.0,0.0,1
3632,0.3333333333333333,0.5,3
3633,0.0,0.0,1
3634,0.0,0.0,1
3635,0.0,0.0,1
3648,0.2,0.0,5
3666,0.08888888888888889,0.6482675827043134,10
1113,0.4,0.875,6
3577,0.0,0.0,2
3690,0.0,0.0,1
3691,0.0,0.0,1
3692,0.0,0.0,1
3693,0.0,0.0,1
3663,0.0,0.0,2
3696,0.3333333333333333,0.5,3
3717,0.0,0.0,1
3718,0.0,0.0,3
2431,0.1,0.5,5
3677,0.0,0.0,2
3735,0.04320502749410841,0.8897917167106649,134
3739,0.0,0.0,2
3740,1.0,0.5,2
3741,0.0,0.0,1
3720,0.0,0.0,2
3742,0.0,0.0,1
3750,0.11666666666666667,0.7212103935465347,16
3754,0.0,0.0,1
3773,0.0,0.0,1
3774,0.0,0.0,1
3803,0.23809523809523808,0.6350781059358213,7
3805,0.0,0.0,1
3758,1.0,0.5,2
3767,0.2692307692307692,0.8857142857142857,13
3811,0.0,0.0,1
3806,0.0,0.0,2
3818,0.0,0.0,1
3819,0.0,0.0,1
3808,0.3333333333333333,0.5,3
3382,0.0,0.0,2
3835,0.0,0.0,1
3836,0.0,0.0,1
3839,0.0,0.0,1
1938,0.2857142857142857,0.625,7
3002,0.42857142857142855,0.9071667446941153,7
3860,0.0,0.0,2
3890,0.0,0.0,1
3906,0.0,0.0,1
3907,0.0,0.0,1
3908,0.0,0.0,1
3920,0.0,0.0,1
3862,0.0,0.0,2
3979,0.0,0.0,1
3952,1.0,0.5,2
4002,0.2,0.3333333333333333,6
4032,0.5,0.6666666666666666,4
4049,0.0,0.0,2
4011,0.25,0.8226151056016845,8
4063,0.0,0.0,1
3991,0.0,0.0,2
4064,1.0,0.5,2
4066,0.0,0.0,1
4065,0.0,0.0,2
4067,1.0,0.5,2
4079,0.0,0.0,1
4080,1.0,0.5,2
4093,0.0,0.0,1
4102,0.0,0.0,1
4117,0.0,0.0,1
4127,0.0,0.0,1
4113,0.6,0.875,5
4090,0.3333333333333333,0.5,3
3102,1.0,0.5,2
4206,0.0,0.0,5
4210,0.5,1.0,4
4216,0.0,0.0,1
4221,0.0,0.0,1
4251,0.10256410256410256,0.6103477773171648,13
4017,0.16666666666666666,0.5,4
4283,0.2,0.6666666666666666,6
872,0.16666666666666666,0.5,4
4294,0.0,0.0,1
4300,0.3,0.3333333333333333,5
4320,0.1875,0.9077543733630541,32
4274,0.4,0.8643567769390845,5
4343,0.0,0.0,1
4349,0.0,0.0,1
2313,0.06842105263157895,0.6870651528232646,20
4231,0.16666666666666666,0.625,9
4364,0.0,0.0,2
4373,0.0,0.0,1
4381,0.1,0.5,5
4334,0.3333333333333333,0.8955726312111614,12
4219,0.3333333333333333,0.5,3
4435,0.0,0.0,2
4436,0.0,0.0,1
4446,0.0,0.0,1
4457,0.6666666666666666,0.6951941016011038,3
3414,0.2,0.6951941016011038,5
3242,0.5,0.9526171589037318,5
4482,0.21428571428571427,0.75,8
4434,0.27472527472527475,0.8724094863570915,14
4487,0.26666666666666666,0.6482675827043134,6
3743,0.2,0.6666666666666666,6
4498,0.0,0.0,1
4424,0.21212121212121213,0.766286043143193,12
4217,0.21428571428571427,0.9125,21
4542,0.0,0.0,1
4499,0.2012820512820513,0.9331483649838834,40
4553,0.24367816091954023,0.9444923006488325,30
4555,0.0,0.0,2
4601,0.2,0.6951941016011038,5
4612,0.0,0.0,1
4518,0.4835164835164835,0.9474321995821974,14
4606,0.3333333333333333,0.5,3
4640,0.0,0.0,1
4641,0.3333333333333333,0.5,3
4644,1.0,0.5,2
4461,0.3333333333333333,0.6951941016011038,4
4671,0.0,0.0,1
4674,0.3333333333333333,0.5,3
3578,0.07692307692307693,0.8720543335787424,52
4645,0.2857142857142857,0.8809262422110072,14
3425,1.0,0.5,2
3504,0.08888888888888889,0.6482675827043134,10
2413,0.0,0.0,1
4771,0.13333333333333333,0.6951941016011038,6
4772,0.0,0.0,1
4767,1.0,0.5,2
4790,0.0,0.0,2
4799,0.0,0.0,1
4511,0.036923076923076927,0.5921756021020427,26
4820,0.0,0.0,1
4821,0.0,0.0,1
4787,0.06060606060606061,0.5859834447565594,22
4826,0.0,0.0,1
4837,0.0,0.0,2
4554,0.10099573257467995,0.8798119763769581,38
4854,0.0,0.0,1
4844,0.1388888888888889,0.6350781059358213,9
3172,0.32142857142857145,0.755972287245096,8
4859,0.0,0.0,3
4864,0.0,0.0,1
4865,0.0,0.0,1
2691,0.07549361207897794,0.8383628911562991,42
4877,0.0,0.0,1
4878,0.0,0.0,1
4822,0.0,0.0,1
4861,0.2,0.6951941016011038,5
4883,0.16666666666666666,0.75,9
4895,0.0,0.0,1
4562,0.21794871794871795,0.8318971038357313,13
4889,0.0,0.0,1
4972,0.0,0.0,1
4973,0.0,0.0,1
900,0.0641025641025641,0.6350781059358213,13
4942,0.047619047619047616,0.5,7
4709,0.30303030303030304,0.8746607725898145,12
4983,0.21818181818181817,0.8075121846846036,11
5018,0.0,0.0,1
5019,0.0,0.0,1
5024,0.0,0.0,1
3989,0.06666666666666667,0.5,6
5020,0.0,0.0,1
5043,0.0,0.0,1
5044,0.0,0.0,3
5045,0.6666666666666666,0.6951941016011038,3
5056,0.5,0.6666666666666666,4
4463,0.0,0.0,2
5073,0.6666666666666666,0.6951941016011038,3
5090,0.0,0.0,1
5091,0.0,0.0,1
4516,0.6666666666666666,0.6951941016011038,3
5095,0.0,0.0,1
5131,0.0,0.0,1
5134,0.0,0.0,1
5135,0.0,0.0,1
5136,0.0,0.0,1
5137,0.0,0.0,1
5140,0.0,0.0,1
5141,0.3333333333333333,0.5,3
5155,0.3333333333333333,0.6951941016011038,4
5156,0.0,0.0,2
5211,0.0,0.0,1
5220,0.0,0.0,1
5229,0.0,0.0,1
5247,0.0,0.0,1
5248,0.0,0.0,1
5227,0.08959311424100157,0.919528157444992,72
5236,1.0,0.5,2
5256,0.0,0.0,1
5265,0.0,0.0,1
5274,0.0,0.0,1
5275,1.0,1.0,3
5294,0.26666666666666666,0.6482675827043134,6
5351,0.0,0.0,1
5352,0.3333333333333333,0.5,3
5255,0.16483516483516483,0.75,14
4642,0.4,0.8643567769390845,5
5412,0.0,0.0,1
5468,0.0,0.0,1
5474,0.0,0.0,1
5475,0.0,0.0,6
5492,0.0,0.0,3
1648,0.09523809523809523,0.6951941016011038,7
5502,0.0,0.0,1
5503,0.0,0.0,1
5501,0.42857142857142855,0.8315695159696057,7
5537,0.0,0.0,1
5538,0.0,0.0,1
5553,0.07142857142857142,0.6951941016011038,8
5566,0.0,0.0,1
5567,0.0,0.0,1
5579,0.0,0.0,1
5581,0.0,0.0,2
5592,0.0,0.0,1
5600,0.0,0.0,1
5614,0.2,0.6666666666666666,6
3772,0.1,0.5,5
1971,0.23076923076923078,0.8,14
5619,0.1,0.5,5
5596,0.27472527472527475,0.9195667558899073,14
5554,0.5,0.6666666666666666,4
4136,0.31666666666666665,0.8986357531822883,16
5652,0.0,0.0,1
5653,0.0,0.0,1
4924,1.0,0.5,2
4361,0.2727272727272727,0.8333333333333334,11
5703,0.0,0.0,1
5700,0.6666666666666666,0.6951941016011038,3
5711,1.0,0.5,2
5433,1.0,0.5,2
5717,0.0,0.0,1
5702,0.0,0.0,1
5755,0.0,0.0,1
5756,0.0,0.0,1
3427,0.20476190476190476,0.9053583968611201,21
5783,0.6666666666666666,0.8643567769390845,4
5792,0.0,0.0,1
5777,0.8333333333333334,0.9526171589037318,4
5793,0.0,0.0,1
3285,0.0,0.0,3
5815,0.0,0.0,1
5816,0.0,0.0,1
5801,0.10909090909090909,0.5,11
5605,0.7,0.9254419938018951,5
5832,0.0,0.0,2
5843,0.0,0.0,1
5825,0.2857142857142857,0.7847328565506405,8
5831,0.3333333333333333,0.5,3
5854,1.0,0.5,2
5855,0.0,0.0,1
5852,0.01818181818181818,0.5,11
4521,0.19444444444444445,0.5141344410010529,9
5867,0.0,0.0,1
5868,0.0,0.0,1
5878,0.0,0.0,1
5881,0.16666666666666666,0.5,4
5885,0.0,0.0,1
5891,0.0,0.0,1
5892,0.0,0.0,1
5894,0.0,0.0,1
5886,0.0,0.0,2
5897,0.0,0.0,1
5890,0.0,0.0,1
5903,0.0,0.0,2
2132,0.10606060606060606,0.5141344410010529,12
5919,0.0,0.0,1
5920,1.0,0.5,2
5924,0.0,0.0,1
5926,0.0,0.0,1
5927,0.0,0.0,1
5931,0.0,0.0,1
5932,0.0,0.0,1
5933,0.0,0.0,1
5934,0.0,0.0,1
5449,0.3333333333333333,0.9569021367494241,22
5939,1.0,0.5,2
5921,0.3626373626373626,0.9065457707146288,14
5948,0.0,0.0,2
5928,0.4,0.875,6
5953,0.0,0.0,1
5964,0.0,0.0,1
5979,0.0,0.0,1
5980,0.0,0.0,1
5981,0.0,0.0,1
5983,0.35555555555555557,0.8520166495912562,10
3479,0.3333333333333333,0.5,3
3804,0.17287234042553193,0.9276657280527523,48
5993,0.0,0.0,1
5995,0.0,0.0,1
5992,0.0,0.0,1
5997,0.0,0.0,1
5998,0.0,0.0,1
3992,0.3333333333333333,0.5,3
6004,0.0,0.0,1
6005,0.0,0.0,1
37,0.05128205128205128,0.43217838846954226,13
46,0.0,0.0,1
500,0.14285714285714285,0.6482675827043134,8
678,0.03571428571428571,0.5,8
1228,0.0,0.0,1
1442,0.6666666666666666,0.6951941016011038,3
1444,0.0,0.0,2
1748,0.0,0.0,1
1745,0.0,0.0,1
1761,0.0,0.0,1
1556,0.058333333333333334,0.7197882174014739,16
1821,0.0,0.0,1
1774,0.0,0.0,4
1831,0.0,0.0,1
1835,0.0,0.0,1
1893,0.07142857142857142,0.6951941016011038,8
1844,0.13333333333333333,0.6951941016011038,6
2043,0.0,0.0,3
3450,0.16666666666666666,0.5,4
3593,0.06666666666666667,0.0,10
44,0.3333333333333333,0.5,3
301,0.16666666666666666,0.5,4
811,0.3333333333333333,0.5,3
3018,0.030969030969030968,0.8030134841288555,78
298,0.0,0.0,10
787,0.0,0.0,3
627,0.0,0.0,4
842,0.0,0.0,4
176,0.16666666666666666,0.5,4
313,0.0,0.0,3
315,0.0,0.0,2
318,0.26666666666666666,0.6482675827043134,6
435,0.0,0.0,2
688,0.06666666666666667,0.5,6
325,0.06060606060606061,0.43217838846954226,12
735,0.08333333333333333,0.6666666666666666,9
904,0.0,0.0,8
667,0.0,0.0,8
404,0.06666666666666667,0.5,6
451,0.0,0.0,2
453,0.0,0.0,3
5257,0.0,0.0,2
5103,0.13333333333333333,0.6951941016011038,6
5866,0.0,0.0,1
4304,0.25825825825825827,0.947849724577605,37
5936,0.0,0.0,1
3451,0.09652509652509653,0.9451817135971804,112
3583,0.0,0.0,6
5712,0.24,0.9300699300699301,26
83,0.0,0.0,1
86,0.0,0.0,1
105,1.0,0.5,2
140,0.0,0.0,1
148,0.1,0.5,5
147,0.3333333333333333,0.5,3
157,1.0,0.5,2
163,0.1111111111111111,0.8643567769390845,9
162,1.0,0.5,2
168,0.0,0.0,1
174,0.3333333333333333,0.0,4
233,0.0,0.0,3
357,0.0,0.0,6
372,0.06666666666666667,0.5,6
265,0.4,0.6482675827043134,5
201,0.0,0.0,4
859,0.0,0.0,1
150,0.1,0.5,5
1415,0.0,0.0,2
1422,0.0,0.0,4
1400,0.20952380952380953,0.868434066629005,15
1436,0.16666666666666666,0.5,4
1319,0.1,0.5,5
1384,0.09523809523809523,0.0,7
1377,0.01098901098901099,0.5,14
1477,0.16666666666666666,0.625,9
1490,0.21794871794871795,0.9042359824301428,13
1500,0.0,0.0,2
1507,0.6666666666666666,0.6951941016011038,3
718,0.0,0.0,4
1512,0.25975975975975973,0.9544430681927145,37
1633,0.0,0.0,2
1591,0.2,0.9142857142857143,15
1885,0.14461538461538462,0.8592730761103277,26
2041,0.0,0.0,1
2805,0.09090909090909091,0.625,12
3421,0.0,0.0,2
3463,0.26666666666666666,0.8643567769390845,6
3442,0.0,0.0,2
3476,0.35714285714285715,0.9333333333333333,8
2742,0.16666666666666666,0.5,4
4599,0.16666666666666666,0.75,9
4635,0.08072707832130446,0.9189549087497851,87
5974,0.0,0.0,1
697,0.5,0.6666666666666666,4
2053,0.23636363636363636,0.8342933998568214,11
2452,0.0,0.0,1
2593,0.13333333333333333,0.6951941016011038,6
2778,0.2222222222222222,0.7333333333333333,10
2679,0.8333333333333334,0.9526171589037318,4
2861,0.1111111111111111,0.7233887859441142,18
1403,0.22826086956521738,0.918925420209154,24
4214,0.0,0.0,4
4611,0.11944444444444445,0.9427704136938102,81
3278,0.3333333333333333,0.6350781059358213,6
4833,0.11623143881208398,0.9116427124939727,63
4649,0.1365414710485133,0.9402815708063587,72
3714,0.29284750337381915,0.964471267823549,39
99,0.0,0.0,1
1185,0.0545790934320074,0.7690452286680446,47
943,0.0,0.0,8
659,0.0,0.0,2
2937,0.5,1.0,4
94,0.0,0.0,1
221,0.16666666666666666,0.625,9
316,0.0,0.0,3
317,0.0,0.0,4
407,0.0,0.0,2
300,0.0,0.0,3
288,0.17857142857142858,0.6350781059358213,8
503,0.0,0.0,2
441,0.1388888888888889,0.6350781059358213,9
487,1.0,0.5,2
477,0.0,0.0,3
541,0.0,0.0,1
488,0.1388888888888889,0.7938476324197765,9
520,0.04678362573099415,0.523155237700427,19
721,0.0,0.0,1
770,0.06461538461538462,0.6857142857142857,26
633,0.14285714285714285,0.6482675827043134,8
238,0.10714285714285714,0.3333333333333333,8
273,0.054187192118226604,0.6513255499717537,29
1094,0.06628787878787878,0.7689982738308078,33
1107,0.09523809523809523,0.6951941016011038,7
1145,0.4666666666666667,0.8226151056016845,6
1143,0.3888888888888889,0.8564373423365099,9
1139,0.25,0.755972287245096,9
1140,0.8333333333333334,0.9526171589037318,4
1473,0.14624505928853754,0.8630899516346084,23
3099,0.05297532656023222,0.802059188004277,53
3571,0.05847953216374269,0.8,19
3345,0.1607843137254902,0.935142784508564,51
3160,0.3,0.6666666666666666,5
131,0.0,0.0,1
412,0.022222222222222223,0.5,10
2823,0.0,0.0,5
172,0.0,0.0,1
194,0.3333333333333333,0.5,3
191,0.3333333333333333,0.5,3
205,0.0,0.0,1
213,0.0,0.0,1
218,1.0,0.5,2
224,0.17857142857142858,0.6350781059358213,8
214,0.07692307692307693,0.7197882174014739,14
230,0.058712121212121215,0.5969020810239118,33
208,0.0,0.0,2
242,0.0718954248366013,0.5958406946824614,18
244,0.13333333333333333,0.6951941016011038,6
164,0.0,0.0,5
250,0.3333333333333333,0.5,3
252,0.0,0.0,1
255,0.0,0.0,2
264,1.0,0.5,2
276,0.13333333333333333,0.6951941016011038,6
279,1.0,0.5,2
299,0.0,0.0,2
229,0.3333333333333333,0.6951941016011038,4
340,0.03571428571428571,0.5,8
339,0.3333333333333333,0.5,3
359,0.11666666666666667,0.7212103935465347,16
414,1.0,0.5,2
519,1.0,0.5,2
278,0.3,0.6666666666666666,5
1046,0.0,0.0,3
403,0.0,0.0,1
286,0.0,0.0,2
921,0.07575757575757576,0.4763085794518659,12
1411,0.0,0.0,2
1368,0.11462450592885376,0.8221733125648742,23
107,0.0,0.0,2
2733,0.29846153846153844,0.9411757360702726,26
196,0.0,0.0,1
496,0.0,0.0,4
346,0.02666666666666667,0.6103477773171648,25
5353,0.16363636363636364,0.755972287245096,11
5384,0.4166666666666667,0.875,9
5065,0.396011396011396,0.9661866396105502,27
3707,0.1536723163841808,0.9362308850168858,60
4860,0.24777183600713013,0.943182195810299,34
3609,0.16666666666666666,0.5,4
4899,0.22510822510822512,0.9004208399302234,22
190,0.0,0.0,1
