Cluster	Id
10	1610
-1	1568
2	1738
-1	1778
-1	1803
10	1793
2	1837
7	1841
8	1853
10	1861
-1	1811
7	2031
7	2036
0	1989
1	2120
2	2140
2	2147
-1	2167
0	2212
7	2225
-1	2269
7	2283
-1	2276
10	2466
13	2447
-1	2370
33	2887
-1	2702
2	2955
-1	2948
2	4126
-1	4036
2	4192
-1	4184
7	4286
-1	4075
-1	4331
13	4415
-1	3487
-1	4409
17	4336
-1	4402
-1	4084
-1	4400
-1	4622
-1	4733
-1	4678
-1	4676
-1	4667
-1	4672
-1	4707
-1	4729
-1	2958
-1	4744
-1	4254
-1	4693
-1	2977
22	4987
10	4990
-1	4788
35	4088
15	5007
15	5037
0	5076
2	5123
2	5144
-1	4890
2	5132
15	5192
-1	5195
-1	5213
-1	5217
7	5321
-1	5280
-1	5251
-1	5408
-1	5649
7	1002
7	1003
1	3597
2	1055
2	1056
7	1059
12	1096
7	1039
-1	2757
8	2364
-1	3020
12	3127
7	3164
-1	2969
-1	2821
10	3145
-1	3193
7	3205
11	3194
-1	2405
7	3240
7	3245
15	3225
12	3295
10	3355
-1	3374
0	3198
0	3292
34	3436
10	3143
-1	3466
13	3520
7	3550
0	3568
10	3438
13	2692
10	3650
7	3673
-1	3646
-1	3697
10	3496
7	3710
-1	3223
7	4077
7	4146
7	4147
-1	4118
28	3272
7	4170
21	4228
17	4176
7	4282
7	4371
-1	4235
7	4248
7	4488
-1	4490
-1	4209
18	4609
-1	4638
26	4745
17	4610
12	4918
13	4534
-1	4850
7	5500
-1	4570
2	5746
-1	3655
7	5879
7	5895
-1	3327
2	1022
7	1152
7	1167
-1	4618
12	1260
2	1045
7	1194
-1	1289
7	1135
7	1395
7	5179
5	5478
28	5299
8	5439
-1	5591
-1	5845
7	5990
7	1321
-1	1628
-1	2103
7	2836
7	1171
7	1118
12	1129
7	1071
7	1427
2	1209
7	1163
7	1079
7	1080
7	1081
7	1082
7	1083
7	1085
7	1086
7	1087
7	1088
7	1089
7	1341
12	1349
7	1173
12	1237
12	1242
7	1298
22	3798
10	1680
7	1097
7	1234
-1	2072
7	4243
7	1211
7	1178
12	2241
22	4970
10	1141
10	1142
10	1144
7	1149
7	1287
-1	2661
10	3439
7	1160
-1	3600
7	1195
2	1205
7	1208
7	1215
7	1221
7	1224
10	1225
7	1248
2	1249
10	1264
7	1265
2	1266
2	1229
12	1320
7	1323
7	1330
7	1333
7	1373
17	1404
7	1449
7	1280
2	1206
7	1828
6	1839
7	1868
7	1932
7	2126
-1	2144
7	2150
2	2160
6	2164
-1	2230
10	2507
10	2578
-1	2064
7	3708
7	3726
8	4222
7	4352
10	5221
2	1187
7	1188
2	1197
7	1210
7	1212
17	1747
10	2180
7	2436
-1	2720
-1	2574
13	2722
-1	2721
-1	2700
7	4144
17	4356
-1	4297
2	5738
7	1216
-1	2131
2	1391
7	1259
7	1336
2	1420
22	1458
7	1481
7	1549
7	1622
28	1692
17	1785
7	1980
10	1974
7	2210
7	2237
7	2335
27	2389
-1	2427
2	2489
7	3009
13	2817
-1	3377
24	2906
7	3589
12	4152
7	4190
-1	2093
-1	3036
12	1230
13	1480
2	3993
2	1241
-1	1312
2	1238
7	1961
2	2106
7	2107
2	2136
12	2139
7	2163
12	2020
2	1949
7	4095
2	1251
7	1255
7	1466
7	1284
7	1306
7	1278
7	2300
2	3183
7	1261
10	3203
-1	3146
1	3257
7	1273
22	2919
7	2938
-1	3781
-1	4266
7	1274
7	1276
7	1617
2	1668
8	1915
7	1987
7	2021
10	2062
7	2094
7	2101
22	2371
-1	3734
7	1631
7	1397
7	1419
-1	2012
32	1345
7	1350
7	1365
-1	4114
-1	5457
7	1431
15	1370
7	1494
7	1599
1	1616
10	1621
7	1658
2	1688
8	1762
10	1722
10	1776
0	1842
24	1849
12	1966
7	2196
19	2181
17	1877
13	3473
14	3813
5	4389
7	5424
2	1329
9	1526
10	1667
-1	1674
15	1750
20	2666
7	2920
22	3015
-1	3273
10	3373
10	3376
-1	3062
2	3399
-1	3367
23	1976
-1	3549
-1	3349
1	4060
15	4158
-1	4203
2	4395
17	3293
-1	3976
-1	3776
12	4440
7	4451
-1	4659
13	4444
10	4755
21	4816
-1	4828
7	4843
7	4923
-1	4986
7	1380
2	1542
27	1715
7	1355
-1	1769
-1	2580
-1	2325
18	3766
-1	4211
7	4768
10	5100
-1	5317
21	5318
0	5485
7	5487
17	1726
7	5511
10	5513
19	5526
-1	5005
-1	5540
1	5521
6	5539
7	5617
-1	5623
-1	5602
7	5698
-1	5661
-1	5655
7	5520
-1	3864
28	5799
19	5594
2	5807
7	5769
7	5819
-1	5510
10	5828
19	5840
14	5551
0	5754
-1	5811
7	5817
13	4719
13	5859
13	5896
7	1360
7	1538
2	1359
-1	2505
-1	2514
-1	2516
7	2619
-1	2701
25	2992
27	3966
7	1367
7	1816
7	1818
7	1822
7	1381
7	1408
7	1467
7	1378
7	1387
7	1388
7	1390
7	1448
7	1571
12	1579
10	1623
10	1767
7	1485
35	2217
13	2258
27	2235
-1	2293
27	5029
10	1468
7	1470
9	1471
7	1530
0	1574
7	1681
7	1706
2	1763
7	2193
20	2260
13	2265
7	2451
7	2478
13	2033
-1	2601
-1	2603
10	2740
7	2974
7	2995
0	3019
7	3235
7	3386
2	3298
7	3482
12	3492
7	5053
24	4841
7	1418
-1	3723
-1	4543
2	4703
-1	4867
13	1513
7	5078
7	1433
10	1457
7	1488
2	1511
10	1522
10	1524
7	1516
7	1536
16	1546
7	1553
13	1634
8	1676
7	1682
10	2454
7	2497
30	2704
19	2705
20	2703
2	2706
2	2707
2	2708
2	2709
14	2712
15	2717
15	2718
-1	2674
-1	2676
21	2737
-1	2678
20	2738
-1	2699
-1	2672
12	2367
19	2762
7	3859
-1	5480
7	1455
7	2500
7	1472
7	1723
32	5064
2	1780
7	1495
7	1604
12	1775
7	3607
12	2416
7	3834
2	1847
17	1855
-1	3086
-1	3003
1	4159
7	2001
2	4548
27	4551
7	1509
-1	3543
10	3605
2	2473
10	5098
7	3870
1	2202
1	3918
7	1514
13	1804
2	2245
7	3358
7	5393
7	1532
12	1697
2	1728
2	1582
7	2010
1	2268
-1	2670
-1	2632
-1	2628
15	2668
7	1564
5	3972
13	4430
2	4549
10	1575
7	1606
28	1595
7	2239
13	2246
-1	4795
7	2575
7	5722
2	1570
7	1580
2	1608
13	1650
7	1730
7	1569
2	1598
2	1607
7	1663
7	1707
7	1716
7	1718
2	1740
7	1577
17	1583
2	1586
2	1587
7	1588
7	1614
2	1619
13	1626
7	1646
7	1659
13	1666
2	1673
7	1683
7	1698
12	1712
18	2510
13	2386
7	1590
2	1906
7	1589
7	1603
2	1642
7	1883
7	1925
11	2095
1	2550
10	2923
6	3005
7	1671
7	1705
7	1711
7	1760
7	1768
2	1798
7	2007
7	2027
13	2122
2	2152
7	2179
7	2308
7	2366
13	2665
7	2748
7	3058
17	3060
7	3340
7	3398
7	4939
2	5063
10	5093
7	1710
7	1759
7	1695
12	2256
26	2732
2	2068
7	1641
7	1661
7	1696
17	1936
-1	1919
7	3546
22	4302
-1	4354
13	4596
7	4324
-1	3239
-1	3326
0	2690
-1	5363
-1	5115
-1	4267
-1	4382
-1	4269
-1	4189
18	1685
7	1777
10	1703
7	1737
7	1679
-1	2430
10	3024
12	4335
-1	5523
10	5532
7	1766
2	2057
13	2189
22	2277
8	2407
7	2376
10	2884
7	1684
12	2000
13	1856
7	2608
5	4339
7	1875
10	2047
7	2069
7	1729
8	1817
12	5947
7	1708
7	2038
10	2114
33	2115
12	2166
-1	2716
13	5516
3	2018
2	5616
12	4724
7	5780
2	5814
7	1739
17	2104
-1	2536
7	2620
-1	3982
7	4964
2	5315
2	4717
7	5607
7	3157
10	3220
7	3360
7	5710
7	1824
27	3481
2	2154
2	2806
7	2841
2	2885
7	3921
7	4224
13	1790
7	1801
7	1807
7	1825
7	1830
10	1871
2	1901
13	1920
7	1935
2	1943
2	1945
2	2213
34	2292
7	4215
2	1782
7	1805
13	1851
7	1852
7	1865
7	1866
7	1874
7	1882
7	1904
13	1972
-1	1955
7	2009
3	2022
2	2035
7	2037
13	2079
10	1913
12	2973
7	1791
2	2939
12	3359
10	3454
1	2644
10	5633
12	2429
7	1787
13	2342
2	2227
7	2228
2	2271
7	2280
10	2380
-1	2567
21	2573
-1	2569
7	3158
21	3785
-1	3887
7	1813
7	5348
5	2605
17	2606
10	3276
27	3893
2	4505
17	4578
7	4757
-1	4762
-1	4698
10	4963
-1	5443
10	1848
10	1930
7	1950
7	1952
7	2055
10	2058
7	2061
7	2077
7	2236
7	2395
1	2424
7	2440
-1	1946
7	2468
13	2337
7	2273
7	2508
0	1954
-1	2540
-1	2549
-1	2571
0	2572
-1	2570
-1	2592
0	2598
10	2576
-1	2602
29	2610
10	2617
0	2597
-1	2622
-1	2623
-1	2621
-1	2568
-1	2629
7	2638
7	2651
-1	2631
30	2671
-1	2669
-1	2548
-1	2694
10	2698
10	2697
0	2588
13	2747
13	2741
17	2751
0	2866
-1	2881
7	2924
-1	2944
7	2965
7	1975
-1	2929
-1	2987
15	2950
10	2925
7	3049
-1	2876
7	3090
13	2402
-1	3044
13	3076
7	2759
2	3206
7	3216
17	3217
10	3230
2	3255
10	3202
7	3307
-1	3317
2	3337
30	3342
12	3379
10	2652
21	2837
19	3538
10	3584
7	2019
7	3895
2	4033
2	4138
10	3343
7	4208
7	4242
2	4245
1	4423
15	2050
12	4413
2	4501
7	4634
-1	4677
13	4697
10	2518
0	4742
0	4741
-1	4743
-1	4669
-1	4701
-1	4684
10	2584
-1	4746
25	4756
10	4777
10	4796
10	4775
-1	4452
-1	4616
10	4804
10	4818
29	4814
-1	4708
2	4853
13	4858
17	4835
7	4868
-1	4870
2	4665
7	2003
7	5001
-1	5027
5	5021
7	5062
10	5096
18	5086
17	5149
10	5150
21	5215
0	5216
17	5305
2	5417
-1	5367
10	5421
2	5490
17	5505
-1	5471
19	5544
-1	5473
-1	5316
7	5563
28	5550
-1	5691
-1	5635
7	5857
7	5858
-1	5765
-1	5611
7	1995
7	3215
2	3478
7	2169
7	2222
2	2385
12	2387
7	4619
29	2204
7	2290
10	2656
2	2768
7	3779
7	1924
7	1941
7	1963
7	1965
7	1999
7	1881
12	2317
7	1927
7	2591
7	1887
5	2434
12	2503
7	5050
7	1929
-1	4779
-1	3901
14	2076
7	2321
7	2323
7	2345
10	2421
10	2442
10	2355
7	2696
0	2491
2	2894
7	3073
2	3123
7	3139
2	3297
12	2525
-1	3581
7	1908
7	2988
26	2686
-1	3854
2	5054
-1	5139
2	2059
2	2100
7	2161
7	2216
2	2391
11	3063
2	3683
7	1979
7	2362
7	2286
10	3861
7	4369
10	5829
7	2357
7	2423
7	2824
7	2827
7	2832
7	2853
12	2857
10	2862
7	2854
-1	2867
10	2873
2	2905
-1	2875
7	2912
7	2914
20	2910
35	2851
7	2930
12	2918
7	2931
8	2933
7	2959
7	2975
7	2991
7	2997
7	3010
7	3011
7	3038
10	2624
2	2511
7	2949
10	3035
7	3070
7	3069
10	2895
7	3075
30	2730
7	3083
0	3033
0	2828
10	3084
2	3085
7	3088
17	3093
7	3094
7	3079
10	2847
-1	2363
10	3184
-1	3165
7	3192
2	3077
33	3016
10	3043
8	3207
10	3210
7	3042
10	3072
7	3091
20	2915
-1	2952
2	2858
-1	3353
7	3400
7	3409
-1	3260
1	2966
17	3323
13	3104
0	3501
13	3521
17	2781
7	3100
7	3579
-1	3641
7	3652
7	2907
7	3074
3	3422
-1	3620
10	3694
8	3765
2	3863
13	3865
7	2954
2	2913
7	4099
7	3096
-1	3189
7	4314
7	4323
6	4735
10	4770
10	4133
-1	5198
-1	5197
-1	5193
-1	5200
-1	5201
-1	5202
-1	5203
-1	3880
-1	3394
10	5404
34	5269
7	5454
7	5530
7	5779
7	5860
7	2008
7	2026
7	3876
7	5772
7	5782
7	5790
7	1969
-1	4594
-1	3935
12	2412
7	2133
7	2458
2	3092
13	3122
9	3153
7	3987
7	3997
2	4044
7	4046
10	4057
7	4083
25	3990
17	4103
7	4448
10	4391
7	5989
7	2015
-1	4898
25	5543
7	3716
-1	4747
10	2599
7	3411
2	2288
-1	3786
-1	3787
-1	3788
-1	3789
-1	3790
-1	3792
-1	3793
-1	3791
-1	3794
-1	3795
7	2375
7	2023
7	2024
1	2259
7	2066
7	2105
7	2112
2	2149
7	2218
7	2220
7	2238
7	2250
7	2253
7	2267
2	2272
7	2278
10	2348
7	2358
7	2242
13	2441
7	2462
7	2479
7	2492
7	2519
7	2534
28	2539
7	2329
19	2438
7	2649
7	2719
7	2727
7	2776
13	2787
10	2802
2	2804
35	2275
2	2796
34	2801
7	2846
7	2831
7	2855
28	2809
12	2896
12	2838
7	2917
8	2993
19	3054
13	3196
12	3221
7	3032
2	3275
7	3289
10	3336
10	3265
-1	3333
10	3348
-1	3378
20	3287
7	3390
7	3416
7	3440
10	3311
17	3392
34	3462
4	3490
10	3464
7	3601
1	3610
7	3658
-1	3408
25	3689
13	3909
6	3103
23	2042
7	3097
7	4232
7	2186
10	3315
10	3318
12	3410
13	3582
7	5158
17	5159
10	5164
21	5204
17	5205
17	5206
12	5245
7	5455
-1	5479
19	5484
-1	4991
10	5488
22	5489
17	5512
13	5533
13	5618
-1	5609
7	5864
7	5870
17	4538
7	5938
7	5963
7	5968
12	3254
7	3977
7	2060
7	2327
2	2807
10	5427
7	4177
12	4778
2	5945
10	3551
7	2116
7	2168
7	2298
12	2332
12	2435
12	2520
12	2532
12	2556
7	2559
10	2604
10	2634
12	2640
2	2648
10	2673
8	2633
2	2886
-1	3001
1	3475
7	3502
2	3761
31	3574
19	4439
18	5466
7	5684
0	5956
13	3142
7	3301
12	2316
1	5971
7	2082
7	2240
7	2474
7	2490
7	2086
10	2088
7	2182
7	2223
7	2226
-1	4884
7	2137
7	2339
7	2111
7	2611
7	3147
10	4317
7	2320
12	2352
7	2353
7	2372
-1	3047
7	3281
14	3027
21	3059
2	3299
10	4053
29	4431
7	4971
10	5338
-1	5608
18	2148
7	2203
10	2350
7	2422
7	2459
7	2553
2	2626
7	2667
10	2779
26	2714
10	2908
7	2984
-1	3321
0	3346
10	3354
7	3365
19	3347
13	3433
7	3469
13	3596
13	3623
7	3637
7	3771
14	3800
10	3974
10	4140
1	4290
8	4587
7	4607
-1	4379
7	4766
5	4687
-1	4739
1	4603
8	4614
-1	4646
-1	4662
-1	4663
-1	4664
-1	4370
7	4815
7	4909
7	4910
7	4911
7	4912
7	4913
7	4914
7	4998
-1	4965
17	4967
27	4996
10	4966
-1	5068
-1	5066
-1	5067
-1	5069
-1	5070
-1	5071
-1	5072
7	5077
2	5081
-1	4988
7	5082
7	5106
7	5108
7	5109
7	5110
7	5111
7	5112
7	5113
7	5083
2	5147
7	5148
7	5154
2	5160
2	5161
7	5166
7	5167
7	5168
7	5170
7	5171
7	5172
7	5173
7	5174
7	5169
7	5116
7	5114
7	5107
7	5176
7	5177
7	5181
7	5182
10	5185
7	5190
1	5189
7	5191
7	5196
2	5207
7	5209
7	5210
7	5222
7	5223
7	5225
7	5230
7	5232
7	5233
-1	5231
29	5239
17	5240
29	5237
8	5235
2	5243
7	5262
2	5270
7	5273
7	5276
7	5277
7	5281
2	5288
7	5289
2	5285
7	5291
7	5295
7	5301
7	5303
7	5313
7	5314
7	5319
7	5320
7	5323
7	5324
7	5325
7	5326
7	5327
7	5328
7	5329
7	5330
7	5331
7	5332
7	5333
7	5334
7	5335
7	5337
7	5340
7	5341
7	5342
7	5343
10	5344
12	5346
7	5349
7	5350
7	5354
7	5357
7	5361
7	5369
2	5373
2	5374
2	5375
2	5376
2	5377
2	5378
2	5379
2	5380
7	5385
7	5388
7	5386
7	5387
7	5389
7	5391
7	5392
2	5394
2	5395
7	5400
7	5401
7	5402
7	5405
7	5406
7	5407
7	5430
-1	5312
7	5431
7	5436
2	5381
2	5382
7	5467
17	5483
2	5552
2	5709
28	4723
7	5786
10	5016
10	5015
34	5565
7	2254
7	2232
7	4902
22	5647
7	2156
10	2157
10	2171
27	4565
7	2153
7	2185
-1	2208
7	4257
7	4378
7	4425
-1	4398
2	5687
7	2270
7	2279
10	2373
7	2394
7	2456
7	2932
7	5708
7	2206
-1	3404
-1	3268
2	2282
10	5263
7	4150
7	4153
13	4280
22	2307
7	2324
-1	5578
3	5125
2	4905
2	3056
7	2209
1	2365
7	2381
7	2401
7	2234
7	2263
2	3313
12	2964
2	3191
2	3369
7	3602
7	4123
7	4329
7	4368
7	4390
2	2546
17	4855
-1	5101
12	5851
2	4025
7	2285
7	2374
13	2487
7	2504
8	2543
8	2544
8	2545
13	2522
8	2542
8	2541
7	2863
2	2953
7	2956
10	2815
7	3108
7	3109
2	3116
8	3259
7	3431
7	3432
17	3554
-1	3498
17	3553
17	3558
17	3557
-1	3556
10	3555
30	3562
21	3563
17	3564
-1	3565
17	3566
17	3570
17	3569
2	3619
7	3727
12	3821
10	3711
12	5339
22	4164
1	4195
2	2326
10	2331
22	2420
7	2418
2	2662
7	2295
7	2425
7	2338
7	2469
7	2488
8	2612
7	2729
7	2794
10	2893
7	2941
7	3114
7	3253
7	3643
13	3626
2	3661
7	3676
2	3670
-1	3682
7	3706
2	3729
7	3929
10	3825
12	4278
19	3449
7	4387
29	4375
10	4383
5	4421
22	4432
7	4456
5	4450
17	4535
6	4800
13	4802
-1	4907
10	4926
7	5099
9	4569
17	5234
-1	5397
2	2383
7	2347
2	3267
7	4689
2	4915
12	5009
7	5261
7	2382
12	4761
10	4829
26	4862
-1	4937
1	5079
2	3428
2	2517
2	4000
7	4111
7	3896
17	2874
16	2889
10	3082
2	3320
7	3537
7	3544
12	3879
7	3889
10	3999
7	4020
9	4076
18	3884
-1	4753
-1	4648
7	5133
-1	5224
7	5252
7	2384
7	2414
7	2798
2	3066
-1	4604
12	3796
23	2782
7	2810
7	2936
25	2981
7	2477
1	4213
25	4287
7	4577
7	4811
7	5575
2	5582
7	5664
7	5188
7	2461
7	2833
7	3978
-1	3528
2	3888
13	3816
7	4345
-1	4125
2	4871
7	2426
-1	2825
17	2735
10	2736
17	2744
19	2745
19	2746
0	2749
12	2752
2	2753
7	2760
10	2766
2	3560
12	2681
7	3344
17	3456
7	3680
7	2439
7	2465
13	4882
7	2515
7	2641
2	2800
12	2852
7	3154
0	2916
2	3248
7	3294
13	3845
6	5041
2	5003
2	2502
25	3783
2	2713
10	4480
12	4058
0	2695
-1	5762
7	2978
7	3499
10	3302
10	3474
0	4449
7	4585
8	4598
8	3231
1	4493
26	4337
7	4652
17	4699
13	4759
0	4568
19	4258
1	4774
2	4776
17	4740
-1	3389
7	4794
29	4632
7	5453
7	3576
10	3664
13	3592
17	3768
17	3832
6	3850
2	4089
10	4116
7	4132
10	3173
7	4173
7	4445
7	4819
10	4928
-1	3168
2	4940
1	4919
13	4977
-1	5228
-1	4419
-1	5481
24	5631
0	5632
15	2675
7	2637
7	2645
7	2664
10	2660
7	2756
10	2774
7	2826
7	3017
7	3030
2	2739
7	2890
7	3169
7	3243
10	3261
10	3310
7	3460
2	3517
32	3826
10	3871
29	3872
13	4145
-1	4325
2	4896
2	4920
27	4927
5	5023
7	5258
7	5264
2	2813
7	3071
7	3162
7	3288
7	3485
2	3541
-1	3552
17	3567
7	3644
7	3728
2	3829
-1	3724
7	4298
7	4346
2	4404
2	4636
11	4851
7	4891
7	5006
17	5036
17	5129
-1	5080
13	5267
-1	5212
10	5750
7	5795
-1	4595
10	5869
7	5889
7	5905
7	5946
7	2643
7	2968
7	2994
2	2926
7	3048
7	3080
10	3111
7	3112
2	3078
7	3138
7	3141
7	3150
7	3121
7	3181
7	3187
7	3222
10	3241
2	3277
19	3246
7	3291
7	3306
7	3312
17	3352
7	3368
10	3370
7	3387
7	3395
7	3419
17	3441
7	3443
0	3455
7	3247
17	3383
10	3503
7	3523
7	3415
13	3548
7	3126
13	3573
17	3585
7	3608
7	3612
7	3613
10	3591
7	3647
10	3535
7	3662
10	3668
7	3675
10	3679
10	3681
7	3684
7	3687
7	3688
7	3702
7	3778
2	2865
10	3814
7	3822
7	3848
18	3846
7	3883
7	3891
7	3913
7	3894
2	3917
13	3924
2	3927
7	3998
13	4005
7	4013
7	4028
7	4029
31	3500
10	4048
10	4047
1	4135
7	4142
7	4165
7	4309
13	4393
10	4401
-1	4273
7	4442
13	4443
7	4447
7	4576
7	4801
7	5047
7	5061
13	3831
8	5398
22	4024
7	2734
7	2783
7	2792
7	3125
10	3166
7	3290
7	3418
1	3869
7	4141
13	4514
7	4906
7	5011
7	5214
7	2659
7	3375
30	2677
0	2689
7	2685
7	2771
7	2996
7	2750
13	4296
31	4897
12	2754
7	2843
7	3055
12	3148
17	3140
7	3733
7	2765
7	4367
10	2799
7	3282
7	2790
7	2830
7	2935
7	3052
7	3068
7	3599
2	4477
7	2816
7	3430
7	2793
2	2922
7	3046
-1	5476
7	2869
7	2814
2	2871
7	5741
7	5745
7	5830
-1	4427
2	3799
7	2849
7	2856
7	2882
7	2883
2	3171
7	5057
7	2850
7	2864
7	3159
7	5272
7	5355
7	3098
2	2870
-1	5541
2	5796
7	3034
7	2921
22	3847
13	4055
25	3357
2	2911
7	2900
2	4866
7	2946
7	3144
7	3491
12	3493
7	3497
7	3505
7	3518
7	3559
7	3516
7	3657
12	3844
7	3900
22	3488
7	4191
7	3322
7	3351
7	3401
7	2902
7	2999
2	4351
7	4376
10	4237
1	3704
2	4483
18	4530
7	4626
7	4627
7	4631
13	4566
7	4633
2	4545
13	4879
7	5856
2	2960
13	3995
2	5033
7	3022
7	3167
7	3061
7	5022
7	5461
7	5546
2	5435
2	5686
2	5776
2	4326
10	5871
-1	4748
10	5872
10	5873
10	5874
2	3371
10	5875
7	5877
2	5914
7	4085
2	4110
7	3012
-1	3539
7	3081
7	3115
7	3180
7	3218
7	3249
7	3280
7	3286
7	3468
7	3495
7	3525
13	3561
7	3639
7	3712
7	3751
13	3914
7	3651
7	4023
25	4027
7	4112
7	4299
7	4319
-1	4330
13	4042
13	4997
3	5075
2	5390
7	5372
7	5580
10	5583
33	5625
9	5296
7	3089
10	3065
7	3332
7	4700
7	3877
10	3849
2	5012
2	5097
13	5297
7	3542
7	3595
2	4380
-1	4031
7	3132
7	3135
7	3134
7	3931
7	3932
7	3256
7	3938
7	3940
7	3944
7	3945
7	3950
7	3951
7	3953
7	3955
7	3958
7	3959
7	3967
7	3968
7	3970
7	3936
2	3748
7	3942
7	3943
7	4069
7	4070
7	3131
7	4071
7	4072
7	3130
1	3885
1	4074
19	4322
10	4728
7	4357
7	3969
7	4358
7	4710
1	3510
-1	4780
7	3965
10	4289
-1	4308
7	3964
7	3963
7	3133
2	4338
7	3962
7	4711
7	4712
7	3961
7	4713
10	4714
7	4715
10	3960
7	4341
7	4716
8	4504
2	3956
7	3954
2	4359
17	3519
7	4781
7	4340
7	4782
7	4718
1	3459
-1	4188
2	4355
7	3949
10	3948
7	4783
7	3947
7	4784
7	3946
7	4720
7	4785
7	4073
7	4721
7	4786
12	4417
7	4722
7	3941
-1	4285
7	4068
7	3939
7	3937
7	3934
7	3933
7	4725
7	4726
7	4727
7	3930
5	4956
2	4162
7	3151
7	3420
7	3188
7	3224
7	3232
7	3201
7	3308
7	3700
7	3701
7	3709
7	4187
7	3238
7	3234
7	3303
7	4313
7	3244
12	3252
7	3263
2	3264
7	3271
8	4764
-1	4812
-1	4993
22	5648
7	5775
22	4007
7	4658
2	3329
22	3361
7	3331
7	3437
7	4691
10	3902
7	5365
7	4161
10	4201
9	4650
2	4904
7	3372
7	3467
7	3471
2	3524
2	3586
-1	4522
2	3384
13	3736
7	3403
2	3645
7	4318
7	4628
1	4115
17	4615
7	3423
7	3777
7	3812
27	4233
13	3925
-1	3547
7	4310
7	4311
2	4479
10	4407
13	3509
7	3678
7	3882
15	4563
10	4558
1	4731
10	5753
7	5797
7	5810
7	5813
25	4916
2	5985
7	4874
7	5051
8	4886
33	5590
7	3575
24	3764
7	4517
2	4706
20	5760
20	5763
0	5764
-1	5806
7	3484
7	3529
22	4035
2	4600
24	5286
7	5163
13	4316
2	5555
13	5465
22	3522
12	4128
7	3886
7	4241
7	4261
17	4265
18	4938
-1	5441
7	5447
22	4105
7	3627
28	4462
10	4229
10	4230
3	4181
18	3629
7	4018
13	4022
-1	4922
1	3603
2	3580
7	3604
7	3625
7	4481
35	4489
7	4580
2	4643
7	4695
7	4108
7	4426
7	4429
28	5442
2	5674
7	4045
7	3698
7	4508
7	4012
7	4226
7	4240
10	4149
22	4097
2	4955
7	3654
7	3674
5	3851
7	3672
18	5180
-1	5577
0	5634
7	5545
7	5713
7	5823
17	5571
7	3721
2	3731
7	3685
7	3686
12	3695
7	3705
7	3752
7	3755
7	3780
7	3973
7	4006
7	4094
10	3802
2	3866
7	4061
7	4560
7	3985
7	4293
0	4328
2	4537
7	5399
10	5818
7	3770
7	4410
2	4502
8	4556
12	4651
10	4270
7	4831
7	5835
7	5918
7	4082
7	4160
7	4305
7	4344
10	4760
7	4836
24	5186
13	5536
7	5499
7	5561
7	5645
7	5662
7	5695
10	5677
-1	5719
29	5733
10	5736
7	5757
10	5847
10	5846
10	5876
17	5883
7	3984
10	5074
2	5283
7	5284
7	5451
7	3732
7	3775
7	3842
7	3867
7	3868
7	3881
7	4051
10	4052
7	4054
7	4056
7	4059
7	4062
7	4121
2	4134
7	4168
7	4183
2	4185
7	4199
2	4212
7	4220
13	4227
10	4167
7	4256
2	3873
7	3753
7	3745
7	3747
7	5118
9	5411
7	3762
7	3763
12	4495
12	4175
7	3782
7	4154
2	4155
7	5961
2	4003
7	5766
7	4129
7	4130
2	3827
10	3843
1	3857
10	4092
2	4137
7	4166
7	5627
13	5630
7	5673
7	5692
10	5781
7	5893
7	5826
7	4342
7	4377
7	5105
7	3858
7	4807
7	4856
12	5366
7	3853
7	3905
7	5748
10	4014
2	4016
10	5514
13	5531
7	5573
17	5143
7	5670
7	5802
7	5916
7	5999
7	4994
1	4523
7	5010
7	5085
7	5122
7	5165
7	5151
7	4019
2	4001
2	4030
16	4139
12	4008
2	4388
10	4394
12	4397
10	4418
13	4588
2	4943
7	5560
7	4503
7	3899
7	4763
7	4186
2	5218
7	3911
7	3912
7	4143
7	4268
2	4276
7	4374
12	4420
7	4422
2	4583
27	5759
19	5732
19	5731
19	5730
7	5789
7	4453
7	4034
7	4255
7	3983
-1	5458
7	4015
7	5271
7	4037
7	4148
7	4200
7	4239
7	5300
7	5306
12	5310
7	5322
7	5347
7	5362
7	5409
7	5426
7	5425
7	5445
17	5383
7	5459
7	5463
7	5462
7	5639
10	5638
13	5640
10	5680
8	5460
-1	5249
-1	5729
10	5743
7	5778
10	5726
7	5863
7	4091
7	4039
7	4041
2	4178
7	4043
2	4528
12	4582
7	4752
7	4050
7	4081
7	4104
7	4087
7	4100
7	4106
7	4234
12	4196
7	5087
2	5088
7	4414
7	5038
13	5138
7	4120
7	4464
7	4465
2	4399
12	4466
7	4468
7	4469
7	4470
7	4471
7	4472
7	4473
12	4474
7	4475
7	4476
8	4467
12	4506
2	4507
12	4529
7	4156
13	5034
7	4182
10	4151
7	4171
7	4306
-1	4411
7	4441
6	4252
7	4572
7	4690
8	4540
10	4702
12	4630
10	4792
7	4180
12	4455
7	4218
7	4263
7	4303
7	4347
7	4623
10	4557
7	4845
7	4873
7	4978
7	4989
7	5035
27	5059
17	4934
10	5121
7	5208
2	5226
7	5279
7	5304
10	5448
13	5345
7	5599
7	5737
2	5446
7	5742
7	5838
7	4207
7	4876
12	5360
0	5650
0	5900
10	5935
-1	5942
-1	5943
13	5950
17	5951
7	5952
0	5958
7	5962
10	5994
6	5949
7	4262
7	4271
7	4307
7	4312
7	4333
7	4438
7	4533
1	4571
7	4629
2	4647
7	4797
